objid,objclass,timetaken,A_u,t0_u,gamma_u,beta_u,t_fall_u,r_u,A_g,t0_g,gamma_g,beta_g,t_fall_g,r_g,A_r,t0_r,gamma_r,beta_r,t_fall_r,r_r,A_i,t0_i,gamma_i,beta_i,t_fall_i,r_i,A_z,t0_z,gamma_z,beta_z,t_fall_z,r_z,A_Y,t0_Y,gamma_Y,beta_Y,t_fall_Y,r_Y
220724,SNIax,0.043961803118387856,58.538836604617536,110.31901988870638,99.99983709965115,2.975906727820408e-33,35.935938712631454,5.181875941746621,8.434866520044416,304.4233119316595,90.45960748177916,2.81306052843254e-08,3.9055833076267676,1.2511241483029387,37.47949879356681,372.7746229094469,34.90736165364169,0.779174261283369,38.64377542533737,13.713328518831533,54.817006309504485,385.86651081300954,19.350823536973945,0.7234922010041874,43.2018814061475,6.6739778381899075,40.09753050115817,371.6268514584382,36.41441261825416,0.7236399918414598,64.6829081820139,46.976381382883815,38.0165755736275,370.15152417926237,29.344536847753336,0.659061249650664,80.50828148776536,442.0738807637075
289333,SNII,0.11327723662058513,33.698464933625395,410.89908471205933,14.431587338561329,0.2271047950300133,7.136872630631051,3.270621408631192,14.606943828839727,476.8081073028758,20.234619950987103,0.25980113441433944,3.181151702811454,14.740350911490681,24.89372502463088,486.4498376303776,11.313342121486226,0.5124132801456678,92.4637588200798,28.398818629727465,13.68254514132087,483.0056546987151,20.215537979511335,6.87206549089319e-35,64.41346953259574,17.73630779556773,6.847596958241919,476.6264803053621,31.22479083591545,5.1661137958238614e-14,4.200146974662817,17.995253219634794,14.926574879594977,483.63954144272026,21.924334789321914,1.6178736752094573e-13,4.106346178897981,1.450086894663067
86613,SNIax,0.24294201532999674,3.271287298973578,588.5296466626721,70.41136779051102,0.2380232490372844,24.436632242499023,2.6315505886012702,3.0551269055005066,69.06646268059357,29.73291106445215,0.9999999999999999,3.9750253119213994,33.25557642069132,5.465042384752703,60.00743684233547,22.14912115195135,0.7369985723868914,56.571917779583934,55.23731739284313,20.66520894471422,75.49963796867841,11.447086577812964,0.8860574500913692,62.601654871315795,18.397986646225384,0.6401261652672843,758.8927070678063,1.4066390511172464,0.1405036252611619,446.42287223268755,15.81616365874805,6.227330979489893,697.9975076534474,19.712473047985185,0.6004222170197729,68.21923418395251,1.0000000000000002
146387,SNIbc,0.042323549588521324,7.18069178881291,201.6766428798319,99.98395794774044,0.44334907914925165,58.88722492043427,1.0000000000000002,6.3191795245372,922.4864791089491,44.583208337441775,0.6109344174409888,44.92232092565005,15.697480828860746,45.89339070847871,37.2881249889968,1.0000000000228508,0.3904167808961975,8.230274259014097,4.482783995623515,15.203366915087654,48.48838152566317,1.000000000087193,0.1967383039558372,24.984781537816914,3.4883923974245437,15.739925697715943,36.67761484722246,36.81569674867418,0.8349121277692244,128.6238977922345,18.338332839418424,48.02483223068006,32.257141623744744,12.740379010273024,0.8328255743779637,74.14257625622407,348.3500903637092
227152,AGN,0.07920797665913899,14.933812337595901,370.76605524999417,73.76729556767926,2.6526678354237014e-36,239.98502074627496,22.71896372899514,16.376620568060307,441.93932354223,63.41629220677555,0.6861550265787594,6.303053171085101,1.0000648766519948,14.36662106524839,451.1179447965125,53.641799430063195,0.5945541390808393,9.346121507207656,1.000022729754097,10.736152401644757,429.64398146216354,95.46720752121118,0.2798955675229554,16.03892610415978,7.241022527149242,9.22503124966515,434.0160487030575,73.4945035569041,0.08702029836495737,8.011880314586524,20.638148261929658,30.48864182715698,456.8472441182996,43.493099900609515,0.9999999999999963,15.885654890558019,1.3243521866156454
286164,SNIa-91bg,0.07331240177154541,12.822248343410156,320.63600652298686,1.0000474449316443,0.6048507541556415,29.73031495157715,3.322280469585929,17.14021895070068,657.2099722473564,42.40428910482547,5.644089064159233e-09,8.434225858897605,210.26525555492356,4.274405405236385,993.2225315139464,84.33749223686864,0.32155109464650056,30.343375334632537,5.837194916197522,21.33156588891955,40.060171306314174,14.318170788804709,0.73788337390163,24.83307554419439,13.707380123815945,36.500691438059874,39.40833665386177,27.636360682370974,0.6907714682581905,28.47953048888063,6.103165248694882,55.52078114138227,47.55853938185451,1.000000000269578,1.750142365024954e-15,11.771225592327148,1.31489739941672
119137,SNII,0.06960709889729817,4.026882352198819,406.67540026442674,1.0000000083153469,0.9999999999999847,32.74407154391298,6.693739452553646,22.070011836877722,656.6888274907747,60.76597902943393,5.854025782192938e-27,8.11645912452452,1.000228701695953,9.013008173641651,693.7236947822382,99.99999978663882,0.9309274324252544,41372.842232750656,874.2291240489985,138.36505006606222,569.770998300792,60.95211777620101,0.6446667393033125,70.05833762174855,4.617533001880319,16.114644250480744,634.2407389536968,54.13858400312451,0.4232181600292957,334.9822694802323,77.21315510248476,3091.1585893062797,746.2258307603356,9.625719196912117,0.9975205695737176,182.5856417427252,196.1163200410157
179435,SNIa,0.03156864643096924,15.289708150730544,-139.47606120570734,21.796846749699192,8.500236810687812e-05,61.549358765862905,15.141582504297348,19.19664028616167,5.812591538828032,1.000014472042563,0.23786427589460465,13.680970314651443,4.2718915502227945,47.334136845481474,-1.1341611849430602,23.985984539014208,0.14426306057915228,18.360235063817765,6.501650232301344,54.623636852120214,-1.059711631084076,28.377120091716534,0.24399621018940643,28.129240524413397,11.749756831151226,103.84767626468074,8.081375004326361,1.000001526699156,0.1379647850760733,32.59397734374388,6.6580680791508575,89.17934095669268,5.377179015075087,47.08434547705122,0.5949336049008198,29.682562115937237,2.654880839446299
166795,SNIbc,0.03636034329732259,1.4832238631177572,528.7292136130285,89.14877692534897,0.9999999999982042,18.783001851907862,4.882914680326976,7.195700441335049,117.17035057022252,16.84896986666536,0.3550790653775415,9.659070079158282,17.779328699474867,4.757471290307952,104.80083221586194,24.783126219392038,1.420064898681953e-11,4.281428717253804,1.297720001406694,9.920809059156548,106.71768667419894,99.96933673789383,1.810473559217133e-13,6.220605020075024,1.1298597967171942,8.703353910718906,107.95967991166803,14.028160862995785,5.682186060058748e-16,5.437784721736611,1.328628138404895,9.233366408982219,124.43587706762169,1.000004503171619,0.9999999942195337,6.558795518191614,1.297520397191893
54015,SNII,0.09581542015075684,19.05927742626132,799.0107709508069,1.0000643629593853,0.3240371883514162,10.676260506157877,11.856917095486454,8.795322570765265,816.8470486065213,39.1777770230874,0.9999830032574624,1.515041631942279,4.408103296853042,8.777018030340498,819.7624362593787,55.4669898894282,0.9999998934631881,4.16292652615681,4.891448891757793,10.521120070440944,818.062627863726,43.81100936988325,0.6769835773047174,5.069422607475137,11.214660163347403,8.351983398824071,826.9064240516682,99.61514274515291,1.7082592616807823e-20,12.507534545898185,2.782732505283169,39.30284040304852,103.19130847597313,1.0000000000000002,0.9348410889694091,26.99160209581432,17.456544070604206
69795,AGN,0.2909660339355469,2.916941138977439,342.4284269534309,99.26502315753407,0.052822542454704635,39.48056228613468,1.0000000000000002,2.632973646512948,46.72541537077944,47.87284070317553,0.03246084210603724,3.7591061169586184,7.332728520147944,3.3791351664697844,861.3207353041057,78.52144957002763,0.9999999880442217,1.705486490879171,5.757195507668193,2.8213253804178096,48.67858297795178,48.36137770767188,0.38791652971251617,3.0964264865379754,6.662868932887931,28.686602462466034,0.2642735938382907,1.0000000000000002,0.7885304331031178,31.19769951699101,1.167741376416577,6.391148258142904,408.73458075297776,85.83977320112893,0.906167598885002,3.5213720581534544,8.914046941569929
264136,SNIa-91bg,0.08023214340209961,6.5946755268078325,640.6328981183863,66.50395504735593,0.30620056036954724,18.04350791923525,23.602094935676845,3.1806196509244122,482.4676470035293,17.21092602804789,6.820390963593906e-33,4.336937309534743,14.591451196982717,17.88744677954697,491.3720757307085,1.0000313709004771,0.9859368046600495,14729.484936527442,5321.791018719837,35.11382331632401,484.79880008307015,8.880430099941707,1.4859630475445104e-20,77.74585967490465,28.540170947528498,43.35229466519545,493.299705085815,1.0000006979996359,0.9999999990430389,26.989873485327724,9.315156946406907,38.617552692701345,483.2565364526162,99.99999999959024,1.3008289770634452e-20,46.494106075336184,25.288490001579564
146621,SNIbc,0.1053156852722168,123.45684188967934,606.3799870589693,79.61626745651816,0.8081754150042154,18.93184655160377,1.0000000000000002,2.3350337408480084,116.16795084894895,1.3846213429784324,0.7215109457089977,32.358815695905086,2.907622806741771,22.218321158469806,101.50250693675422,3.7332628473467646,0.71244597041667,16.159705343448127,3.076648219222921,18.7044663640203,88.07446771306351,40.742767842666716,0.7866089295707613,7.634702300378438,1.81092527681249,41.72743834918153,104.47326241158689,13.866297330571069,0.8755989158500912,33.35727694681145,4.415799767564501,11.755842131150498,83.40343620624964,56.35544918800179,2.6763962203164545e-36,78.90399808122037,14.233932462898414
272103,AGN,0.07825541496276855,53.7138284383749,5.223989348358858,54.36897584138924,0.9999999999883274,2.9877735130188365,1.0021708652153296,12.027540466692882,43.56983146016231,67.44212341006977,7.295942528054533e-31,4.224654359316213,15.097201908661935,13.854919828198172,43.977805945600416,63.476340784933015,4.743526334977884e-34,17.584421885779577,17.24885583114947,18.38093128759644,117.05911169779169,1.0000000015500607,0.15934739187191282,19.236117423965016,1.0000000000011293,16.049744608647217,125.28120943036048,1.000000498138206,0.25126162104590805,40.66894217535762,1.9728463475877518,12.319029543552695,122.70730343623063,1.0000000015875348,0.5701374115525125,38.93797462351696,2.7705463812710933
95944,SNIa,0.035290042559305825,0.54834724670681,1185.3737223496194,90.8672275063938,0.17877936185345436,62.72635581967695,1262.5954976722423,7.145230680306442,370.8796480903959,16.720418863259592,7.137717065001252e-26,14.063877983369789,41.586896425451926,28.357287976805168,383.2081017935729,47.35259306151623,0.9542193621707129,255.52437575826983,111.45291255409583,58.12310013837581,383.3325003344454,50.873397195089396,0.9027935702136917,21.472225746032677,6.456677912638562,43.30229536359348,384.78289970937436,55.58109592921407,0.7731844188855007,41.61438761855469,9.233897536617514,49.049047053486085,380.917864769855,62.3659186485731,0.7574737308612561,20.87912364845099,4.713803232286263
275926,SLSN-I,0.028216044108072918,2.8058891965847543,884.0070448180136,17.37363468609802,8.375968874976414e-11,12.578712117441485,23.9337266351702,4.626738288779894,1001.7232116613739,69.95890330727018,0.7636551475405251,263.8861339455101,13.696377447779705,7.144480964417875,437.05375157609143,51.90121242524832,1.074779210249968e-38,63.5915877643788,6.698713524945632,16.804964444453503,461.4950783098468,21.899427097420368,7.725070275687168e-38,91.66706844303029,4.268652812273674,25.41784387482992,464.65493218264163,23.14282245406529,3.824580820929488e-14,95.52885389998427,4.9028627427028395,21.378583977242553,445.5802733858908,99.9999999999986,1.1487405263915892e-10,97.01453938064304,5.723225312303445
204227,AGN,0.16333067417144775,0.02124447816406716,-395.1830766092257,1.0097124558799888,0.9878154854855603,0.4902181322770147,1.0000000000017517,61.98086898510018,18.58964935448424,7.70074604802693,0.9999999999998146,3.699413342599292,2.2178800025452725,0.8042450012986124,-213.1316282398319,11.532915957097144,0.4125022066804116,7.471697101346567,1755.2041237160643,12.299050263737689,25.586964703849052,1.176181912752538,0.99999999995791,3.9754556830007703,1.5710020143977816,6.790080188710354,447.47699121185826,1.000000000838571,0.9999999999999999,25.76349109177564,31.371010015962746,71.3675214629515,33.47186435302143,1.0000000000000002,0.40305159126830153,4.296515564789939,13.332947235284697
269116,SNIbc,0.08286186059315999,3923.310918242444,-35.76467370074821,1.0000000037891408,0.9992561291247711,132.68150143950075,1.0000000000000002,9.54199357603896,856.0128552574635,99.99998129764617,0.006206487828270983,2.804147282691927,3.725534705149099,7.657752639314546,765.2422528506396,26.15559936974356,0.6569454012032505,41.733124103740444,14.167660792902371,12.71224251952112,772.6757236941834,48.905387885498556,0.8225547838594097,5259946.8750231685,1268598.7812423026,6.831660076120648,762.1867153838648,59.631915329361576,0.1670052163473102,41.64804524647207,136.42494979651224,31.705128064214914,795.7142890639718,31.38854893336139,0.9690687300985257,3606808.8312775763,949737.3415970913
299008,TDE,0.029419104258219402,28.480348419278677,-400.95189999999945,26.818036341492874,0.16606302959482527,406.48709138161917,1.0000000000006606,32.56773887647778,-145.98130006626357,46.68460235386313,3.8605104637287225e-05,87.38107729801987,20.46048202574403,8.40771025047183,-353.98562985027706,33.9203152552972,0.07087188886555582,482.87278758246185,32.90730778453339,17.065069812928325,-7.094141622981395,9.935466713586312,0.8681697191373223,328.06247059916444,1681.2399084881533,4.4558228820948225,-404.13847915363544,38.604929262525964,0.479260566559641,1016.8233866494871,168.60182534217256,10.054215679042237,571.3261552742235,46.59917517269542,0.590118056606553,192.5093394297344,156.8738930959163
220372,AGN,0.10048437118530273,553.5395841181697,1225.4703761495268,97.43178367060032,0.013788271921936351,134.96307910710487,1.0013187534899286,73.87364865670507,1264.2070499999847,91.7442630226637,5.368607582359008e-11,323.5886260752808,1.0000041856643647,67.711217259164,1264.2070499996325,1.4949846679464684,4.095557397954037e-17,349.2864770129225,1.001228515467304,30.59926865321787,-0.5445021038298605,33.88283355735815,0.6507922958135388,9.455510866937425,5.912000123669528,40.99112937879902,-0.2650575851094275,32.132259438027674,0.5386390248487335,8.915335827367402,5.800644086583206,60.35784886733906,1264.2290999999893,96.95894857581939,3.135396465315717e-22,460.6215498663407,1.000407905588656
193118,SNIa,0.10169001420338948,1.8609335911528446,795.4141700014775,95.09437899711732,0.030486045487629353,3.796519808094018,34.061112797907704,2.56636153573316,845.039172183405,16.67567767653517,0.999998969056836,8.991191317567075,4.1788248230985,19.747563223493824,831.3757961506075,32.26964395376527,0.6715706231350567,43.07678798992483,13.977744890772803,39.448969311539344,835.9584517506594,52.764856868495535,0.9999999999999721,7.45009024615357,1.2788063931678024,43.81888597793067,834.8754909100521,51.83122130750281,0.8139855989659055,7.288098488337832,1.016683906286501,35.51022130212796,828.8826679159806,51.73716990924038,0.6500283585738784,4.951878327699645,1.2127871151067442
3763,SNIbc,0.18644503752390543,4.979947204670651,682.1562166049714,53.13479620745711,0.999999985560489,1.5154498781549122,12.289648609624185,3.5070883600770606,829.9609641143975,27.803390316365874,0.9999999999999987,1.9760055678601236,10.016718079155124,14.517049988129035,374.75301079703974,25.044099958148,0.7249571878436122,67.3088845379204,3.0901925047512626,29.012441850650966,323.24283762664794,99.99950357457607,0.9030242583532145,411.4758995650479,217.4863703956571,28.409155503654205,394.89337933204337,4.056745953209012,0.25991175058776517,48.22370226914549,1.1974644988932122,39.001011760759766,295.65857297732333,99.99963540904007,0.3089630592290711,26.156123568795525,53.746216520567394
254672,SNII,0.19278788566589355,17.00121123181334,604.0198995301862,70.72754239727577,0.9999999999999999,28.151388392988714,6.761796929763474,16.200830221334435,650.1698373968566,90.15970825817037,0.9999999403624275,6.161910123113496,12.871278189931164,4.21267262752161,379.7451681892636,99.99999418589717,0.8525624950165397,47.55849384486672,1.0000000009486327,21.23759907941805,391.70825091414594,1.0000220450749406,0.02950399163882972,72.62982517491504,1.8383686930192769,43.5389310591507,333.3055974182658,99.99987586191536,0.44507162100402486,104.75898506284513,2.3055034624151145,81.74695393202288,402.62298768635276,21.441438843447997,0.264635097447196,128.7283623278755,3.089923049212381
214524,SLSN-I,0.039887189865112305,7.506887013240584,735.1630401076669,87.33706702306306,0.9999999999018736,81.20514350499356,2.9761771489440134,20.756785384189616,860.3045510564725,46.11463466686828,0.999997938981741,35.276892839648355,1.0009830401115265,28.038401260121788,787.4910471067965,85.14343116537343,8.058261231189026e-16,29.24253135840889,1.4423387937915937,42.18888110438795,792.5283620709397,90.33803166338113,2.998115412909158e-26,21.188633495389233,1.0000000680085293,53.87953713125957,801.2828108502517,77.8461875969846,2.5583227157099877e-35,27.90004741748519,1.0000001688424842,53.993266477601736,798.6614402575984,75.61992518343537,3.442826681145458e-08,16.155290223691214,1.000000001903993
159319,SNIax,0.10416634877522786,6.740492082511915,140.07936034909648,70.33299787138934,0.9165556510751076,6.187606625534493,3.6652897476585125,2.324714511945072,1091.4933288256216,85.34965365256156,0.28501872025261465,30.104585426007418,3.173627539394808,47.75001406454975,506.3138812661723,93.52068228608225,0.001070409351719872,63.51714897319478,9.669583171379704,41.57733222720969,671.0792665496443,80.7874382424157,0.8336655902057059,102.60442620631292,64.49896263802506,40.776569884337405,618.5877592774624,98.089874599714,0.14932340706412472,43.393646871367785,1.0000000000000002,54.52634089521507,699.9015239874657,99.99999999995728,0.9732753914585882,16324.445064160363,400.869702220611
218669,SNIbc,0.22031891345977783,2.3266727866636443,738.4137644908551,34.544846160136515,0.9808134473616881,5.192733990635479,20.762001449801936,1.0240259737544515,446.6854592517166,54.42320672757322,0.116448822588878,16.02558441170383,1.0000111261308167,9.697165703624208,759.3480108103591,48.9991248611148,0.7951286491899231,12.601874975950563,7.093371786448086,13.707400739156991,759.233627864401,69.51217790256335,0.9319539277280053,2994.6128619773967,2132.920843423362,12.45979567691733,758.2620278404496,97.62446717090678,0.869959915834128,3.7391345618546645,7.285270826488437,17.45829857471868,769.7998051118824,99.99873153508562,0.9370031215860886,21.587543793571946,18.13913893935349
68454,SNIax,0.02720816930135091,27.980552995522658,22.813929860442546,1.0000000001030576,0.279341384230462,9.640105439934066,4.9809836968164225,45.358360777969736,48.17097699247573,26.545711970752496,0.9243480856151846,91.28500193973137,27.848629219295606,52.201132744471074,49.900047754447066,21.224408320661738,0.7128977492483834,34.51307161027763,10.565515691064498,54.73366646235011,51.30564656825413,18.778293821767093,0.7759494888460265,100.35719196389776,25.93574054474655,42.95571525988817,52.31254156123196,21.58164861161319,0.6459222600178882,94.1373263465438,22.614958529604863,46.516958777042284,72.25936306005264,1.000000032473367,0.2097780897760859,17.03521636442986,2.2245383566929227
41878,SNIa,0.17146992683410645,19.436224225961922,797.9960910908217,99.99999887499982,0.0021783404743468356,4.998140294523362,60.46674022808064,2.471815756162183,40.66989691517472,51.18274708987608,0.8665056356379318,31.07004905024333,14.900456327666927,3.9216553368715106,45.881052849851855,33.35838812546898,0.8082755491850466,39.65493738363522,35.09775026281635,8.847293882341814,46.74134979806767,34.94580474090585,0.4211077983749792,7.619599189619452,41.25018327954007,18.74004484542185,42.13835563439329,64.69177863759201,0.8061582983177693,6.648250484967253,1.0000000453818092,67.38596702952259,78.10312767263757,6.412310543432459,0.7767778188684423,21.106738902708475,2.587484261903097
166936,SLSN-I,0.02702021598815918,16.660673350899575,802.6687980357033,65.2451175906446,0.9816821062228427,17.66949494125213,3.0024409077003638,24.367641380851886,816.8128659638752,94.94644727714206,0.04079972511692232,24.3522290003141,3.070416321368866,38.03320378511137,818.6361491332558,99.93052257497531,0.14763239469647468,17.217700542537628,1.7249158924725543,48.9952745123745,820.3329331410258,45.89284901057597,4.928876647373666e-30,12.904923130185766,1.2943059539669604,53.3487999034756,818.456010309341,40.58728196681032,7.087530906026142e-21,8.554934287083476,1.0000004950362376,57.2635834130529,820.6582488701758,35.71849599757426,7.601759718604176e-16,6.264163423076944,1.000000000000002
146656,SNIax,0.050034681955973305,2.3922768041098843,140.6673212760306,3.7689979712544934,0.9421910160373954,10.030828304713566,5.539417084522802,10.127957755515986,-52.65569843769171,13.652620093698475,0.255319813981768,29.26088613157542,29.79895657923571,13.944423485428887,9.944269895540925,1.000000921207374,0.20377302805662545,11.254572387688627,2.003435730212411,12.545748613308156,-2.4601560093958703,17.156334661080795,1.1016922554750728e-26,26.892778218484388,19.589483394794424,3862.430213519308,697.1436452978738,23.60213415606261,0.9947037029376827,21.691883324430417,1.0000000000000002,20.148930385296968,994.3343748780146,72.44552602397903,0.40828654275152715,36.888846748923115,6.440432320915775
76068,SNIbc,0.07046254475911458,1.2210843604877384,761.4422308018078,38.10465395347091,0.9705847866505122,3.6574672653487235,38.59505795360065,2.4563351506911957,660.8598339155857,82.08896061789478,0.23586604604297162,1.0467300725585726,3.1448905941399485,1.4716368402000697,685.6095931313062,67.39393279455992,0.00019327216346422244,3.4005747719145627,1.8435753429477688,55.75960900207644,688.6463423439842,64.65774271991864,0.9070480853711204,24.933138818026205,24.407368436996983,56.12946023935585,680.3743802846899,90.28897475084885,0.864134688377189,18.440078366865578,5.21491237180995,63.403733400437055,722.9033728787675,60.682264115184104,0.889979169260132,23.258164596908504,1.0000000666960944
282720,SNIa,0.11845334370930989,0.9995824220072277,796.7073109826032,87.57705346244347,0.3732906665646634,54.69468521445016,97.54953069965991,14.595558291161383,-45.88907588576401,39.108027920071336,8.369218958529648e-06,17.132634306178698,19.267999958518324,42.32203761796885,-26.32155778108228,25.15460588402006,7.256546661734717e-22,13.652903628010513,7.770557910782954,60.45526620863532,-34.22326178811451,29.696888750686917,3.548783503398784e-13,21.201502590629023,26.353387437456124,54.26175360886019,-54.80244327953686,53.061166108485,9.858024904189472e-08,35.162324536535095,20.89393909501289,32.51979453462461,-82.97639081423667,92.22371385703295,9.708155133089128e-17,43.46888106530775,8.475835947416684
